"Ich begrüsse und beglückwünsche Euch zum 35 jährigen Bestehen der Kampfgruppen der Arbeiterklasse der Deutschen Demokratischen Republik","Honecker, Erich","Unknown"
"Ich bin beim Privatfernsehen. Ich weiss, sie reden sehr schön, ich könnte ihnen auch noch stundenlang zuhören, aber wir machen eine ganz kurze Pause und sind dann wieder da. Bis später. [applause]","Vera am Mittag","Unknown"
"Ich bin der Herr der Finsterniss. Ich brauche den Trost der Schatten, die Dunkelheit der Nacht. Das Licht der Sonne ist mein tötlicher Feind. Doch all das wird sich ändern. Heute Nacht wird die Sonne zum letzten male untergehen. Nie wieder wird es einen Sonnenaufgang geben. [knocking sound] Herein!","Legend","Unknown"
"Ich bin der Teufel","Bedazzled","Unknown"
"Ich bin der Zorn Gottes","Aguirre, der Zorn Gottes","Unknown"
"Ich bin ein Berliner.","Kennedy, John F.","Unknown"
"'Ich bin ein wenig aufgeregt, aber mache dir keine sorge.' [doorbell ringing] 'Wir hören uns wieder morgen.' [doorbell ringing again] [sound of the phone handset] [sounds of her screaming and being hacked to death with a cleaver]","Deep Red","Unknown"
"Ich bin nicht der Klagende, ich bin nur der Warner. Ich bin nicht Fürchtende, sondern ich bin nur der Vorbereitende. Ich zittere nicht vor der Stunde irgendeiner Entscheidung, aber ich will sie sehen und ich will stark sein. Ich will ...","Hitler, Adolf","Unknown"
"Ich bin nicht der offizielle Kirchen-Jesus. Ich bin nicht euer Super-star!","Kinski, Klaus","Unknown"
"Ich bin seelisch divergent, in dem ich gewissen namenlosen Wirklichkeiten zu entfliehen versuche, die mein Leben hier plagen. Wenn ich aufhöre, dort hin zu fliehen, werde ich gesund sein.","Twelve Monkeys","Unknown"
"Ich bin seelisch divergent","Twelve Monkeys","Unknown"
"Ich danke auch dem Gesangverein für ihre Darbietung","Lübke, Heinrich","Unknown"
"Ich darf wohl sagen","Lübke, Heinrich","Unknown"
"Ich darf wohl sagen, sie sind erhebend für diese Veranstaltung, die wir heute hier begehen","Lübke, Heinrich","Unknown"
"Ich hab dann ein paar Tage später dann auch bei uns zuhause in der Pfalz gehört","Kohl, Helmut","Unknown"
"Ich hab die Schnauze voll von Ihrer Lügerei, von Ihrer Heuchelei","Hagen, Nina","Unknown"
"Ich habe die Ziele unserer Politik, die Sicherheit der Bundesrepublik Deutschland und des Westens zu wahren, und das West-Ost-Verhaeltnis durch ein moeglichst konstruktives Verhaeltnis zur Sowjetunion und den Staaten des Warschauer Pakts zu verbessern immer in einem Zusammenhang gesehen. Die Bundesregierung tut dies auch im Bewusstsein der Opfer, die die Voelker der Sowjetunion durch den Ueberfall Hitlers erlitten haben.","Kohl, Helmut","Unknown"
"Ich habe gesehen, was sich dort abspielt.","Soylent Green","Unknown"
"Ich habe nun über sechs Jahre am Aufbau der deutschen Wehrmacht gearbeitet. Es sind in dieser Zeit über neunzig Milliarden für den Ausbau dieser Wehrmacht angewendet worden.","Hitler, Adolf","Unknown"
"Ich hab gesehen, was sich dort abspielt. Die Menschheit muss es wissen. Die Ozeane sind leer, das Plankton geht zugrunde. Es ist Menschenfleisch. Soylent Gruen ist ein Produkt aus Menschenfleisch. Sie machen unsere Nahrungsmittel aus Menschenfleisch. Es dauert nicht lange und sie werden Menschen zuechten zur Ernaehrung, wie Vieh! Schrei es ihnen ins Gesicht! Soylent Gruen ist Menschenfleisch! Soylent Gruen ist Menschenfleisch! Menschenfleisch!","Soylent Green","Unknown"
"Ich hab sie nicht getötet!","Lost Highway","Unknown"
"Ich halte es fuer einen unertraeglichen Zustand","Kohl, Helmut","Unknown"
"Ich kann Ihnen nicht helfen, leider. Verzeihen Sie mir!","Soylent Green","Unknown"
"Ich lebe in einem Zustand seelischer Divergenz. Aber obwohl ich nicht anders kann, als jede Welt in jeder Hinsicht als absolut wirklich zu betrachten, ist dem zum Trotz Ogo natürlich nichts als ein Konstrukt meines Geistes Ich bin seelisch divergent, in dem ich gewissen namenlosen Wirklichkeiten zu entfliehen versuche, die mein Leben hier plagen. Wenn ich aufhöre, dort hin zu fliehen, werde ich gesund sein. Sind Sie vielleicht auch divergent, mein Freund?","Twelve Monkeys","Unknown"
"Ich lebe in einem Zustand seelischer Divergenz. Aber obwohl ich nicht anders kann, als jede Welt in jeder Hinsicht als absolut wirklich zu betrachten, ist dem zum Trotz Ogo natürlich nichts als ein Konstrukt meines Geistes","Twelve Monkeys","Unknown"
"Ich lebe in einer Welt voll Scheiße.","Full Metal Jacket","Unknown"
"Ich merke, dass Du sehr aufgeregt bist. Ich gebe Dir einen guten Rat: Du solltest Dich eine Weile hinlegen, eine Beruhigungstablette nehmen, und Dir die Sache nochmal ueberlegen.","2001: A Space Odyssey","Unknown"
"Ich moechte Dir helfen.","2001: A Space Odyssey","Unknown"
"I chopped up nine hogs, and I'm gonna chop up some more of them mothers. I'm gonna kill as many as I can, I'm gonna fly you up to the sky. I figure about fifty million, if I could get about fifty million of 'em, I might be able to save my trees and my air and my water and my wildlife.","Manson, Charles","Unknown"
"I chopped up nine hogs, I'm gonna chop up some more of you motherfuckers... I'm going to kill as many of you as I can, I'm going to pile you up to the sky...","Manson, Charles","Unknown"
"Ich schneide ihm deinen Namen in's Fleisch!","Predator","Unknown"
"Ich seh heute noch die Gesicher in Landau in dieser Festhalle. Die vielen Älteren, die geweint haben als sie zum ersten mal die Hymne gehört haben.","Kohl, Helmut","Unknown"
"Ich war erst 21 als ich starb.","Exorcist III, The","Unknown"
"'Ich weiss, warum ich weine. <???>' 'Es gibt gewisse Regeln im Krieg <???> Im Krieg sterben junge Männer.' 'Glaubst du das?'","M*A*S*H","Unknown"
"Ich will ein Bier, Bier, Bier, Bier...","Heino","Unknown"
"Ich will mal sagen was wir sind. Wir sind die Spitze der Nahrungskette. Der Blutgott kommt heute nacht und danach stehen Menschen wie Sie nur noch in den Geschichtsbüchern. Er ist ein Hurrikan, ein Werk Gottes! Und er verwandelt jeden, der sich ihm nähert.","Blade","Unknown"
"ICL Feelings","Big Lebowski, The","Unknown"
"I come a long way since I believed in anything, and I come halfway around the world.","Wise Blood","Unknown"
"I command you, in the name of the Knights from Camelot, to open the door to this sacred castle to which God himself has guided us!","Monty Python and The Holy Grail","Unknown"
"I control 26,000 men. Except for dope, we operate in all aspects of organized crime. And if there's one thing I'm sure, it's that drugs destroy your mind and destroy your home. In the end, it will only lead our country into ruin.","Crying Freeman","Unknown"
"I could dance with you till the cows come home. On second thought, I'd rather dance with the cows till you came home.","Duck Soup","Unknown"
"I could easily kill you now. But i'm determined to have your brain!","Zombi Holocaust","Unknown"
"I could give you a taste of the future, a preview of things to come.","Star Trek: The Next Generation","Unknown"
"'I couldn't help but notice your pain.' 'My pain?' 'It runs deep - share it with me!'","Star Trek V: The Final Frontier","Unknown"
"I could run.","Dawn of the Dead","Unknown"
"I could start a fire in outerspace if I wanted to.","Henry: Portrait of a Serial Killer 2","Unknown"
"I could tell 'em cause I saw the guns...","Griswold, Farrell","Unknown"
"I created your body just as I created your mind.","Bride, The","Unknown"
"I created your body, just as I created your mind.","Bride, The","Unknown"
"I'd be rich!","Making Money","Unknown"
"I'd buy that for a dollar.","Robocop","Unknown"
"I'd eat all the dirt in this yard for you..and all the weeds... and all the dogbones, too if you asked me.","Ironweed","Unknown"
"I decided to eat only half of the acid at first, but I spilled the rest on the sleeve of my red woolen shirt.","Fear and Loathing in Las Vegas","Unknown"
"I decided to eat only half of the acid at first.","Fear and Loathing in Las Vegas","Unknown"
"'I decided to eat only half the acid at first, but I spilled the rest on the sleeve of my red wollen shirt.' 'What's the trouble?' 'Well, all this white stuff on my sleeve... is LSD.' [psychedelic music plays]","Fear and Loathing in Las Vegas","Unknown"
"Identify yourself!","Three Days of the Condor","Unknown"
"I did all the work... and they took all the money! Greed! Greed! Lemme tell you about greed.","Can't Stop the Music","Unknown"
"I did not say this. I am not here.","Dune","Unknown"
"I didn't break the law. I got some friends that killed some people. My friends have always been killin' people.","Manson, Charles","Unknown"
"I didn't care which.","Hellraiser","Unknown"
"I didn't go there to police nothing, man. I ain't no cop, I ain't never gonna ever pretend to be a cop, and this Mick Jagger like, put it all on the Angels, man.","Gimme Shelter","Unknown"
"I didn't have the right spirit but I warmed up to it","Charlie's Family","Unknown"
"I didn't hear voices.","Henry: Portrait of a Serial Killer","Unknown"
"'I didn't know you existed.' 'It is often the case with very important people. Anonymity is the best disguise'","Prisoner, The","Unknown"
"I didn't mean that. I didn't mean it that way. It's just that they, they don't know when to stop. They never know when to stop. That's why they have to be stopped. It is, you're right. You're right. But not like that, not that way. Please. They'll take you away from me.","Maniac","Unknown"
"I didn't tell you before because I wasn't sure whether it was real or not, but I am sure now. It is real.","Twilight Zone, The","Unknown"
"I didn't want to be the only one!","Devil's Advocate","Unknown"
"I did see what happened there.","Soylent Green","Unknown"
"I died, so that you might live.","Omega Code, The","Unknown"
"I'd like to kill somebody...It's either you or them","Henry: Portrait of a Serial Killer","Unknown"
"I'd like to know what the diagnosis was.","Entity, The","Unknown"
"I'd like to take this opportunity to ask every person listening in, whoever and wherever they may be, to pause for a moment and to give thanks in his or her own way.","NASA","Unknown"
"'I do believe it's wrong, definitely. Standing around, and laughing at someone, infringing on people's rights.' 'They laugh at you, or they could jump out of a cab, they rob you.' 'Somebody could giggle at you. That's a violation of your civil rights.' 'Comedy. That's what the world is for. That's what it's based on. That's what this economy is based on.' 'Are you telling me that you don't see the connection between government and laughing at people?' 'Listen, somewhere they're gonna hang 'em.' 'I would take my belt off, and i would (slap) wham!' 'If he back-talks to me, I'll slap him across the face.' 'Fish should deal with fish. And that way, they could only prey on fish.' 'Possibly fines, exile.' 'Mental institutions.' 'Correction place.' 'Should use a baseball bat on 'em.' 'A good [slap] wham! on the seat.' 'They might even jeapordise the fish. Dog, not halibut.' 'Contamination.' 'An nuthouse.' 'The Alcatraz jail.' [raspberry noise]","Head","Unknown"
"Idolator!","New Jack City","Unknown"
"I don't believe","Alien: Resurrection","Unknown"
"I dont believe a word of it. They all sound the same to me.","Scarface","Unknown"
"I don't believe in sin.","Wise Blood","Unknown"
"I don't believe in the beast","Lord Of The Flies","Unknown"
"I don't care whose goggle moggle it is.","Despair","Unknown"
"I don't give a fuck about your war","Escape from New York","Unknown"
"I don't give a fuck where you gonna be, be home by eleven!","Pryor, Richard","Unknown"
"I don't have a life, I don't even know what life is.","Manson","Unknown"
"I don't have a tv now but, that's ok. The shows in my mind are almost always better.","Maxx, The","Unknown"
"I don't have to show you any stinking badges!","Treasure of the Sierra Madre, The","Unknown"
"I don't have to tell you things are bad. Everybody knows things are bad.","Network","Unknown"
"I don't know how you feel right now, but the way I feel I don't expect to go to sleep for a week... I'm on fucking fire!","Altered States","Unknown"
"I don't know how you survived, slave, it doesn't matter. Terminate him","Tron","Unknown"
"I don't know if I can remember it.","Casablanca","Unknown"
"I don't know if I was dead... I may have felt somethin', I don't know.","Flatliners","Unknown"
"I don't know. I just took that knife, and I cut her from her neck down to her anus. Then I cut out her vagina and ate it.","Shawcross, Arthur","Unknown"
"I don't know.","Perry Mason","Unknown"
"I don't know what this world is coming to!","Wattstax","Unknown"
"I don't know what will happen now. We have got some difficult days ahead. But it really don't matter with me now, because I've been to the mountain top. [crowd cheering]","King Jr, Martin Luther","Unknown"
"I don't know who they are, or what they are.","Jacob's Ladder","Unknown"
"I don't know you people. Why are you here? It does no good. Nothing changes.","Legend of Hell House, The","Unknown"
"I don't know you people. Why are you here? It does no good. Nothing changes, nothing. Get out or I'll hurt you. I can't help myself! I don't want to hurt you. [mumble] Get out of this house before I kill you all!","Legend of Hell House, The","Unknown"
"I don't like cops..and they don't like me.","Robocop","Unknown"
"I don't like killing people... but sometimes it's necessary.","River's Edge","Unknown"
"I don't like music","Performance","Unknown"
"I don't like songs","Wonderwall","Unknown"
"I don't need a reason to kill myself.","Single White Female","Unknown"
"I don't need Jesus.","Wise Blood","Unknown"
"I dont need to kill anyone. I think it. I have it here","Manson, Charles","Unknown"
"I don't really know what sorry means.","Manson, Charles","Unknown"
"I don't see any American dream, I see an American nightmare!","Malcolm X","Unknown"
"I don't think that the real violence has even started yet.","Rivera, Geraldo","Unknown"
"I don't think we could ask for a more beautiful evening do you?","Close Encounters of the Third Kind","Unknown"
"I don't wanna die.","Evil Dead, The","Unknown"
"I don't wanna hear another one of your rational explanations!","Amityville 3-D","Unknown"
"I don't want to be alone anymore.","Single White Female","Unknown"
"I don't want to be anything anymore.","Single White Female","Unknown"
"I don't want to be scared anymore, or to kill anymore, I don't want to kill anyone.","Single White Female","Unknown"
"I don't want to die","Evil Dead, The","Unknown"
"I don't want to hurt you.","Barbarella","Unknown"
"I don't want to talk about it.","Perry Mason","Unknown"
"I do.","True Believer","Unknown"
"I'd rather be a killer than a victim.","Blade Runner","Unknown"
"I'd rather be a killer than a victim","Blade Runner","Unknown"
"I'd rather be nothing!","Alien 3","Unknown"
"I dreamt music","Blade Runner","Unknown"
"I'd take a flame thrower in this place!","Scent of a Woman","Unknown"
"I'd take this book and beat you to death with it, and I wouldn't feel a thing.","Manson, Charles","Unknown"
"If any of you ... are tired of getting ripped off by guys like that... [gunshots]","King of New York","Unknown"
"'If anything should happen to me, you must go to Gort. You must say these words: Klaatu Birada Nikto. Please repeat that.' 'Klaatu Birada Nikto.' 'You must remember those words.'","Day the Earth Stood Still, The","Unknown"
"If anything should happen to me you must goto Gort. You must say these words; Klaatu, Burada, Nikto. Please repeat them.","Day the Earth Stood Still, The","Unknown"
"If congressmen may force me to raise taxes, and I'll say no - 'Read my lips'","Bush, George","Unknown"
"I feel a presence. Another warrior is on the mesa","Tron","Unknown"
"I feel good","Coming To America","Unknown"
"I feel happy! [sound of man being struck]","Monty Python and The Holy Grail","Unknown"
"I feel like I know her, but sometimes my arms bend back.","Twin Peaks","Unknown"
"I feel like my heart is being touched by Christ","Altered States","Unknown"
"... I feel much better now.","2001: A Space Odyssey","Unknown"
"I feel much better now...I really do","2001: A Space Odyssey","Unknown"
"I feel that my heart has been touched by Christ.","Altered States","Unknown"
"I felt anger","Bush, George","Unknown"
"I felt as if I were becoming gradually unhinged.","Crumb","Unknown"
"...I felt as though my body was...was actually falling apart. That my leg... my arms and legs...that my chest would...would just fall open...","Nova","Unknown"
"I felt like... music","Star Trek","Unknown"
"I felt pain","Bush, George","Unknown"
"If everything's ready from the dark side of the moon, play the five tones.","Close Encounters of the Third Kind","Unknown"
"If everything's ready here on the darkside of the moon... play the pipe tones.","Close Encounters of the Third Kind","Unknown"
"If I could, I'd grab this microphone and I'd beat your brains out with it because that's what you deserve. That's what you deserve.","Helter Skelter","Unknown"
"If I ever get my hands on the fucking son of a bitch who built that fucking plane, I'm going to rip his goddamned fucking face off!","Jungle Burger","Unknown"
"If, if by any chance you would make a mistake to try to come in and take any one of us, we will not let you, you will die - You will have to take anybody over all our dead bodies...","Jones, Jim","Unknown"
"I figured you wouldn't understand.","Scarface","Unknown"
"If I had ten divisions of those men, then our troubles here would be over very quickly","Apocalypse Now","Unknown"
"If I mentioned the third baseman's name, who did I say is playing third?","Abbott & Costello","Unknown"
"I finally understand what all this is. How it was all possible.","Addiction, The","Unknown"
"I find your lack of faith ... disturbing","Star Wars","Unknown"
"If I started murdering people, there'd be none of ya left.","Manson","Unknown"
"If I started murdering people, there'd be none of you left.","Manson, Charles","Unknown"
"...'if' is the middle word in 'life.'","Apocalypse Now","Unknown"
"If it is just us, it seems like an awful waste of space","Contact","Unknown"
"If Martin Luther King, Roy Wilkins or any of these compromising negroes who say exactly what the white man wants to hear, is interviewed anywhere in the country you don't get anybody to offset what they say. But whenever a black man stands up and says something that white people don't like then the first thing that white man does is run around and try and find somebody to say something to offset what has just been said. This is natural, but it is done.","Malcolm X","Unknown"
"If only you could see what I have seen with your eyes","Blade Runner","Unknown"
"If only you could see what I've seen with you eyes","Blade Runner","Unknown"
"If only you could see what I've seen with your eyes.","Blade Runner","Unknown"
"If only you could see what I've seen with your eyes","Blade Runner","Unknown"
"I forgot to mention it. Your new friends, they're cannibals","Judge Dredd","Unknown"
"If outer space is your thing, you'd be much happier with one of our Saturn cruises","Total Recall","Unknown"
"'If something happens to one of my 'employees' it's bad for business, so I thought I'd better come in. I'd like to have something done about it. Now I talked it over with my girls and they don't seem to know anything.' 'So you don't mind if we speak to them?' 'No, of course not. I've given the lieutenant <???> their adresses.' 'Did <???> have any regulars?' 'Not that I'm aware of'","Miami Vice","Unknown"
"If something is yours by right, then fight for it, or shut up.","Malcolm X","Unknown"
"...If that doesn't quite answer your question.","Reagan, Ronald","Unknown"
"If the deaths of ten tousand children were necessary to ensure the birth of my child ... I would destroy that","Demon Seed","Unknown"
"If the devil lives anywhere, it could be in San Francisco.","Occult Experience, The","Unknown"
"If there are children here my friend, you will die.","Chitty Chitty Bang Bang","Unknown"
"If there is to be a brave new world, our generation is going to have the hardest time living in it!","Star Trek VI: The Undiscovered Country","Unknown"
"If they can name it they can claim it","Name That Tune","Unknown"
"If this storm develops as I hope, you'll have plenty to be afraid of before the night's over.","Frankenstein","Unknown"
"I fucking trusted you!","Trees Lounge","Unknown"
"If violence is wrong in America, violence is wrong abroad. If it's wrong to be violent defending black women and black children and black babies and black men, then it's wrong for America to draft us and make us violent abroad in defense of her.","Malcolm X","Unknown"
"If we lost an eye we would be sad. So the Mother too is sad, and she'll end, and the world ends.","From The Heart of the World","Unknown"
"If we permit only those views which the majority of us hold then you and I are free only so long as we agree with the majority.","Springer, Jerry","Unknown"
"If [we wanted to take over Europe], we would prefer...","Kennedy, John F.","Unknown"
"If ... you become naked","Beatles, The","Unknown"
"... if you can keep your head when all about you are losing theirs and blaming it on you, if you can trust yourself and all in doubts...","Apocalypse Now","Unknown"
"If you cut of my head, what would I say, me and my, me and my head or me and my body?","Tenant, The","Unknown"
"If you don't buy things toilet paper, new cars, computerized blenders, electrically operated sexual devices, stereo systems and brain implanted headphones, screwdivers with minature built in radar devices, and voice activated computers.","Twelve Monkeys","Unknown"
"If you don't get out of the way I'm gonna kick your ass.","Pryor, Richard","Unknown"
"If you don't see anything wrong with these kinds of bands glorifying the devil like the Electric Hellfire Club, I want you to give me a call at 1-800-821-TALK","Larson, Bob","Unknown"
"If you do.","Things to Come","Unknown"
"If you feel you are not properly sedated, call 348 844 immediately. Failure to do so may result in prosecution for criminal drug evasion.","THX 1138","Unknown"
"If you feel you are not properly sedated, call immediately. Failure to do so may result in prosecution for criminal drug evasion.","THX 1138","Unknown"
"If you have a problem, don't hesitate to ask for assistance.","THX 1138","Unknown"
"If you have twenty-six americans to kill - and you've had already killed seventeen americans - how many americans does that leave for you to kill?","Pirkle, Estus","Unknown"
"If you keep an open mind you'll discover a dark secret","Guinness","Unknown"
"If you kill the power, your're ordering the execution of your own network.","Max Headroom","Unknown"
"If you liked that, you're gonna love this...","Aliens","Unknown"
"If you look in the mirror, and say his name 5 times, he'll appear behind you, breathing down your neck","Candyman","Unknown"
"If you love someone, you don't do that to them, even if you hate them","Psycho","Unknown"
"If you only knew the power of the dark side","Empire Strikes Back, The","Unknown"
"If you're afraid to tell the truth, God, you don't even deserve freedom.","Malcolm X","Unknown"
"If you're frightened of dying and... and you're holding on, you'll see devils tearing your life away. But if you've made your peace, then the devils are really angels, freeing you from the earth.","Jacob's Ladder","Unknown"
"If you're frightened of dying, and you're holding on, then you'll see devils tearing your life away. But if you've made your peace, the devils are really angels, freeing you from the earth.","Jacob's Ladder","Unknown"
"If you're frightened of dying, and you're holding on, you'll see devils tearing your life away. But if you've made your peace, then the devils are really angels, freeing you from the earth.","Jacob's Ladder","Unknown"
"If you're frightened of dying, and you're holding on, you'll see devils tearing your life away. But if you've made your peace, then the devils are really angels, freeing you from the earth","Jacob's Ladder","Unknown"
"If you're frightened of dying...and you're holding on, you see devils tearing your life away. If you've made your peace, then the devils are really angels, freeing you from the earth","Jacob's Ladder","Unknown"
"If you're frightened of dying.","Jacob's Ladder","Unknown"
"If you're smart, you're gonna listen.","Blade Runner","Unknown"
"If your head comes away from your neck, it's over!","Highlander","Unknown"
"If you think you're gonna get away with this you've got another [scream]","Robocop","Unknown"
"If you use me well, I can be your slave","Skippy Awards, The","Unknown"
"If you want a vision of the future, imagine a boot stamping on a human face forever.","1984","Unknown"
"If you want a vision of the future, imagine a boot stomping on a human face forever.","1984","Unknown"
"I gave myself to him body and soul","Unholy, The","Unknown"
"I get a mass of very small particles that are brilliantly lit up, like they're luminescent... - never saw anything like it!","NASA","Unknown"
"Ignition sequence start, 6, 5, 4, 3, 2, 1, zero, all engines running... Liftoff!","NASA","Unknown"
"Ignition sequence start","NASA","Unknown"
"Ignore the nightmare in the bathroom.","Fear and Loathing in Las Vegas","Unknown"
"Ignore the nightmare in the bathroom. Just another ugly refugee from the love generation.","Fear and Loathing in Las Vegas","Unknown"
"Ignore this terrible drug.","Fear and Loathing in Las Vegas","Unknown"
"I go out there every night just to hear the beat","Light Of Day","Unknown"
"I got a helluva lot of weapons to fight! I got my claws, my purposes. I got guns, I got dynamite! I got a helluva lot to fight!","Jones, Jim","Unknown"
"I got a plate in front of me but nothing is on it, uh, because all of us are sitting at the same table are all of us diners? I'm not a diner until you do let me dine, then I become a diner.","Malcolm X","Unknown"
"I got my claws, my purposes. I got guns, I got dynamite I got a helluva lot to fight! I'll fight! I'll fight! I will fight!","Jones, Jim","Unknown"
"I got some bad ideas in my head.","Taxi Driver","Unknown"
"I gotta bone to pick with you.","Army of Darkness","Unknown"
"I got your number, havn't I?","Videodrome","Unknown"
"'I guess you're on your knees about now, begging for your life. Pathetic. You don't feel so cocky now, do you Bob?' 'Whatever he's paying you, I'll double it right now' 'You know what the tragedy is here, Bob? We could have been friends. But you wouldn't go through the proper channels. You went over my head, Bob.'","Robocop","Unknown"
"I guess you're on your knees right now, begging for your life","Robocop","Unknown"
"'I had a bad dream.' 'Don't be afraid. Bad dreams are only dreams. What a time you chose to be born.'","Shogun Assassin","Unknown"
"'I had a dream.' 'A dream?' 'The city was covered by a dark shadow. It began to crumble. The people started to panic and then it happened: Akira came to visit us again.' 'Akira?' 'The city was destroyed. Many, many poeple... they had all began to die.' 'Our city? It can't be. How?' 'Only one boy can cause it to happen. His power is...'","Akira","Unknown"
"I had a very disturbing dream last night. In this dream, I found myself making love to a strange man. Only I'm having trouble you see, because... He's old. And dying. And he smells bad, and I find him repulsive. But then he tells me that everything is erotic. That everything is sexual. You know what I mean? He tells me that even old flesh is erotic flesh. That disease is the love of two alien kinds of creatures for each other. That even dying is an act of lust. That talking is sexual. That breathing is sexual. That even to physically exist is sexual. And I believe him. And we make love beautifully.","Shivers","Unknown"
"I had to get in there... it was a deep adjustment.","Jacob's Ladder","Unknown"
"I hate my sister.","Videodrome","Unknown"
"I hate purity.","1984","Unknown"
"I hate purity. I hate goodness. I don't want virtue to exist anywhere. I want everyone corrupt.","1984","Unknown"
"I hate this place.","Matrix, The","Unknown"
"I hate this, Streebeck!","Dragnet","Unknown"
"I hate to disappoint you, but the world is not coming to an end.","Simpsons, The","Unknown"
"I hate to even think about that question.","Making Money","Unknown"
"I hate you fucking all!","All American Murder","Unknown"
"I hate you niggers...","Don't Be a Menace to South Central...","Unknown"
"I hate your living guts! You're ugly... horrible! Go on, try your intellect on me!","It Conquered the World","Unknown"
"I hate you, Streebeck!","Dragnet","Unknown"
"I have a dream!","King Jr, Martin Luther","Unknown"
"I have a dream.","King Jr, Martin Luther","Unknown"
"I have a dream","King Jr, Martin Luther","Unknown"
"I have a dream my four little children will one day live in a nation where they will not be judged by the color of their skin but by the content of their character. I have a dream today!","King Jr, Martin Luther","Unknown"
"I have a dream one day this nation will rise up and live out the true meaning of its creed","King Jr, Martin Luther","Unknown"
"I have a dream, that my four little children will one day live in a nation where they will not be judged by the color of their skin, but by the content of their character. I have a dream today","King Jr, Martin Luther","Unknown"
"I have a dream, that my four little children will one day live in a nation where they will not be judged by the color of their skin, but by the content of their character.","King Jr, Martin Luther","Unknown"
"I have a dream that one day down in Alabama - with its vicious racists, with its Governor having his lips dripping with the words of interposition and nullification - one day right there in Alabama, little black boys and little black girls will be able to join hands with little white boys and white girls as brothers and sisters. I have a dream today!","King Jr, Martin Luther","Unknown"
"I have a dream that one day on the red hills of Georgia, son...","King Jr, Martin Luther","Unknown"
"I have a dream. That one day this nation will rise up and live out the true meaning of its creed.","King Jr, Martin Luther","Unknown"
"I have a dream that one day this nation will rise up and live out the true meaning of its creed: 'We hold these truths to be self-evident, that all men are created equal.' It is a dream deeply rooted in the American dream. I have a dream that one day on the red hills of Georgia the sons of former slaves and the sons of former slaveowners will be able to sit down together at a table of brotherhood. I have a dream. I have a dream that one day down in Alabama with its vicious racists, with its governor having his lips dripping with the words of interposition and nullification, one day right there in Alabama, little black boys and black girls will be able to join hands with the little white boys and white girls as sisters and brothers. I have a dream. When we let it ring from every village and every hamlet, from every state and every city, we will be able to speed up that day when all of God's children, black men and white men, Jews and Gentiles, Protestants and Catholics, will be able to join hands and sing in the words of the old Negro spiritual: 'Free at last, free at last! Thank God Almighty, we are free at last!'. I still have a dream. I still have a dream.","King Jr, Martin Luther","Unknown"
"I have a dream this afternoon.","King Jr, Martin Luther","Unknown"
"I have an invitation for you. Is there a celebration? No. I'm not inviting you to a celebration. I'm inviting you to a war.","Last Temptation of Christ, The","Unknown"
"I have a place in this rooom. These people are my friends. I'm one of them I belong.","Haunting, The","Unknown"
"I have been working for over six years on the development of the German Wehrmacht. During this period ninty billion has been used for the development of this Wehrmacht.","Hitler, Adolf","Unknown"
"I have come here to chew bubble gum and kick ass. And I'm all out of bubble gum.","They Live","Unknown"
"I have come here to chew bubblegum and kick ass... and I'm all out of bubblegum.","They Live","Unknown"
"I have existed before the dawn of the world and will exsist untill the stars fall from the sky.","Caligula","Unknown"
"I have extended my consciousness to this house","Demon Seed","Unknown"
"I have felt its claws at my throat. I have seen its burning eyes!","Fright Night Part II","Unknown"
"I have fought against races that believed in mythical beings that guide their destiny and await them after death. They call them Gods. Our gods do not talk to us, nor do they await us after death. They only want us to fight for them, and die for them.","Star Trek: Deep Space Nine","Unknown"
"I have got a girl whose pussy is so good, if you threw it up in the air, it would turn into sunshine.","Harlem Nights","Unknown"
"I have killed a man... a man that looked like me.","Deep Cover","Unknown"
"I have my soul. I have my faith.","Prophecy, The","Unknown"
"I have my soul... I have my faith... What do you have?","Prophecy, The","Unknown"
"I have never been a quitter!","Nixon, Richard M.","Unknown"
"I have no faith.","Seventh Sign, The","Unknown"
"I have no fear.","Fearless","Unknown"
"I have no idea what I'm going to do. I'm so deeply puzzled. I've done terrible things, I've killed three people. I don't consider myself a terrible man... no more than others. She had become ... hysterical, and she started screaming. I guess I hit her. I don't actually recall, it all happened so quickly. I heard her screaming. But I never understood really why she did that, she had never screamed before. Just want me to keep on talking, don't you? Make a man think he's accepted, it's all a great big game to you. You're all obviously too lazy, too warped to do anything meaningful with your life, than prey upon the sexual fantasies of others. Should come to no great suprise to you, when I say that there are little corners in everyone, which were better off left alone, sicknesses, weaknesses, which should never be exposed. Both, that's your stock and trade, isn't it... a man's weakness. I was never really fully aware of mine, until you brought them out.","Klute","Unknown"
"I have not come to...","Burroughs, William S.","Unknown"
"I have not come to explain our tiding up.","Burroughs, William S.","Unknown"
"I haven't given it a second thought.","Perry Mason","Unknown"
"I haven't got time for living.","Cemetery Man","Unknown"
"I have sinned against you, my Lord.","Swaggart, Jimmy","Unknown"
"I have something to say-it's better to burn out-than to fade away!","Highlander","Unknown"
"I have so much to show you.","Daughter of Horror","Unknown"
"I have taken it as far as it can go.","Untouchables, The","Unknown"
"'I heard you cry out. Tell me... what did you encounter?' 'I had, I had a dream. About a man. He is not from our world. He came down from the sky and spoke to me. He said","Martian Chronicles, The","Unknown"
"I hear her, she's calling me to her, I belong to her... don't stay here, the curse! The curse!","Virgin Among the Living Dead","Unknown"
